,0,Gene ID
ENSG00000151092,8.29E-05,
ENSG00000139645,8.29E-05,
ENSG00000188282,8.29E-05,
ENSG00000206324,8.29E-05,
ENSG00000182487,8.29E-05,
ENSG00000104388,8.29E-05,
ENSG00000125084,8.29E-05,
ENSG00000223448,8.28E-05,
ENSG00000197183,8.28E-05,
ENSG00000159377,8.28E-05,
ENSG00000166377,8.28E-05,
ENSG00000151148,8.27E-05,
ENSG00000108679,8.26E-05,
ENSG00000206444,8.26E-05,
ENSG00000257243,8.26E-05,
ENSG00000009413,8.26E-05,
ENSG00000197265,8.26E-05,
ENSG00000198518,8.26E-05,
ENSG00000228267,8.26E-05,
ENSG00000183765,8.26E-05,
ENSG00000156017,8.26E-05,
ENSG00000128242,8.26E-05,
ENSG00000176171,8.26E-05,
ENSG00000143499,8.26E-05,
ENSG00000269801,8.26E-05,
ENSG00000152784,8.26E-05,
ENSG00000228520,8.26E-05,
ENSG00000166938,8.26E-05,
ENSG00000123612,8.26E-05,
ENSG00000046653,8.26E-05,
ENSG00000120051,8.26E-05,
ENSG00000188820,8.26E-05,
ENSG00000161326,8.26E-05,
ENSG00000187492,8.26E-05,
ENSG00000164520,8.26E-05,
ENSG00000161249,8.26E-05,
ENSG00000258875,8.26E-05,
ENSG00000131914,8.25E-05,
ENSG00000052795,8.24E-05,
ENSG00000175054,8.24E-05,
ENSG00000259133,8.24E-05,
ENSG00000157600,8.24E-05,
ENSG00000104205,8.24E-05,
ENSG00000134247,8.24E-05,
ENSG00000148300,8.24E-05,
ENSG00000266741,8.24E-05,
ENSG00000114904,8.24E-05,
ENSG00000135148,8.24E-05,
ENSG00000135423,8.24E-05,
ENSG00000188730,8.24E-05,
ENSG00000164163,8.22E-05,
ENSG00000136875,8.22E-05,
ENSG00000248503,8.22E-05,
ENSG00000267554,8.22E-05,
ENSG00000134597,8.22E-05,
ENSG00000162976,8.22E-05,
ENSG00000107949,8.22E-05,
ENSG00000166133,8.22E-05,
ENSG00000105374,8.22E-05,
ENSG00000129167,8.22E-05,
ENSG00000168002,8.22E-05,
ENSG00000235651,8.22E-05,
ENSG00000272765,8.22E-05,
ENSG00000227675,8.22E-05,
ENSG00000163162,8.22E-05,
ENSG00000262128,8.22E-05,
ENSG00000010671,8.22E-05,
ENSG00000100721,8.22E-05,
ENSG00000263049,8.22E-05,
ENSG00000174021,8.22E-05,
ENSG00000185567,8.22E-05,
ENSG00000134463,8.22E-05,
ENSG00000258890,8.22E-05,
ENSG00000144460,8.22E-05,
ENSG00000179057,8.22E-05,
ENSG00000229314,8.22E-05,
ENSG00000187323,8.22E-05,
ENSG00000255767,8.22E-05,
ENSG00000151239,8.22E-05,
ENSG00000273182,8.22E-05,
ENSG00000130702,8.22E-05,
ENSG00000273458,8.22E-05,
ENSG00000130643,8.22E-05,
ENSG00000104490,8.22E-05,
ENSG00000153094,8.22E-05,
ENSG00000143107,8.22E-05,
ENSG00000180998,8.22E-05,
ENSG00000080572,8.22E-05,
ENSG00000137078,8.22E-05,
ENSG00000226173,8.22E-05,
ENSG00000160703,8.22E-05,
ENSG00000272996,8.22E-05,
ENSG00000116815,8.22E-05,
ENSG00000226958,8.22E-05,
ENSG00000273031,8.22E-05,
ENSG00000006757,8.22E-05,
ENSG00000135077,8.22E-05,
ENSG00000237493,8.22E-05,
ENSG00000177688,8.22E-05,
ENSG00000123870,8.22E-05,
ENSG00000204576,8.22E-05,
ENSG00000214029,8.22E-05,
ENSG00000174516,8.22E-05,
ENSG00000233673,8.22E-05,
ENSG00000179855,8.21E-05,
ENSG00000237112,8.21E-05,
ENSG00000197360,8.21E-05,
ENSG00000070785,8.21E-05,
ENSG00000171867,8.21E-05,
ENSG00000185345,8.21E-05,
ENSG00000183091,8.21E-05,
ENSG00000198624,8.21E-05,
ENSG00000264654,8.21E-05,
ENSG00000111850,8.21E-05,
ENSG00000130303,8.21E-05,
ENSG00000183628,8.21E-05,
ENSG00000241878,8.21E-05,
ENSG00000184232,8.21E-05,
ENSG00000172270,8.21E-05,
ENSG00000269563,8.21E-05,
ENSG00000115616,8.21E-05,
ENSG00000173269,8.21E-05,
ENSG00000159348,8.21E-05,
ENSG00000176919,8.21E-05,
ENSG00000135378,8.21E-05,
ENSG00000241394,8.21E-05,
ENSG00000034713,8.21E-05,
ENSG00000179750,8.21E-05,
ENSG00000121769,8.21E-05,
ENSG00000001561,8.21E-05,
ENSG00000197380,8.21E-05,
ENSG00000232111,8.21E-05,
ENSG00000198155,8.21E-05,
ENSG00000092421,8.21E-05,
ENSG00000205822,8.19E-05,
ENSG00000100299,8.19E-05,
ENSG00000105865,8.17E-05,
ENSG00000164898,8.17E-05,
ENSG00000100592,8.17E-05,
ENSG00000108384,8.17E-05,
ENSG00000261698,8.17E-05,
ENSG00000171084,8.17E-05,
ENSG00000260873,8.17E-05,
ENSG00000005156,8.17E-05,
ENSG00000043514,8.17E-05,
ENSG00000186104,8.17E-05,
ENSG00000103876,8.17E-05,
ENSG00000185298,8.17E-05,
ENSG00000134716,8.17E-05,
ENSG00000248863,8.17E-05,
ENSG00000196498,8.17E-05,
ENSG00000259829,8.17E-05,
ENSG00000221968,8.17E-05,
ENSG00000169435,8.17E-05,
ENSG00000143507,8.17E-05,
ENSG00000137628,8.17E-05,
ENSG00000143110,8.17E-05,
ENSG00000171863,8.17E-05,
ENSG00000206235,8.17E-05,
ENSG00000256356,8.17E-05,
ENSG00000204930,8.17E-05,
ENSG00000049449,8.17E-05,
ENSG00000163923,8.17E-05,
ENSG00000131375,8.17E-05,
ENSG00000136068,8.17E-05,
ENSG00000088325,8.17E-05,
ENSG00000167536,8.17E-05,
ENSG00000104154,8.17E-05,
ENSG00000226396,8.17E-05,
ENSG00000120256,8.17E-05,
ENSG00000226634,8.17E-05,
ENSG00000117411,8.17E-05,
ENSG00000184292,8.17E-05,
ENSG00000185482,8.17E-05,
ENSG00000138166,8.17E-05,
ENSG00000269329,8.17E-05,
ENSG00000260143,8.17E-05,
ENSG00000164008,8.17E-05,
ENSG00000171681,8.17E-05,
ENSG00000213671,8.17E-05,
ENSG00000163900,8.17E-05,
ENSG00000198812,8.16E-05,
ENSG00000261380,8.09E-05,
ENSG00000137106,8.09E-05,
ENSG00000011105,8.09E-05,
ENSG00000186665,8.09E-05,
ENSG00000162290,8.09E-05,
ENSG00000140280,8.09E-05,
ENSG00000120440,8.09E-05,
ENSG00000147224,8.09E-05,
ENSG00000159123,8.09E-05,
ENSG00000230279,8.09E-05,
ENSG00000171827,8.09E-05,
ENSG00000151276,8.09E-05,
ENSG00000136267,8.07E-05,
ENSG00000182177,8.07E-05,
ENSG00000188549,8.07E-05,
ENSG00000269603,8.07E-05,
ENSG00000176225,8.07E-05,
ENSG00000262564,8.07E-05,
ENSG00000273158,8.07E-05,
ENSG00000256618,8.07E-05,
ENSG00000095370,8.07E-05,
ENSG00000135040,8.07E-05,
ENSG00000160255,8.07E-05,
ENSG00000064201,8.07E-05,
ENSG00000164933,8.07E-05,
ENSG00000250127,8.07E-05,
ENSG00000146411,8.07E-05,
ENSG00000182481,8.07E-05,
ENSG00000163704,8.07E-05,
ENSG00000169855,8.07E-05,
ENSG00000143158,8.07E-05,
ENSG00000164265,8.07E-05,
ENSG00000182472,8.07E-05,
ENSG00000189180,8.07E-05,
ENSG00000198683,8.07E-05,
ENSG00000049768,8.07E-05,
ENSG00000241322,8.07E-05,
ENSG00000100246,8.07E-05,
ENSG00000141526,8.07E-05,
ENSG00000101493,8.07E-05,
ENSG00000088986,8.07E-05,
ENSG00000184260,8.07E-05,
ENSG00000013619,8.07E-05,
ENSG00000134049,8.07E-05,
ENSG00000115474,8.07E-05,
ENSG00000134419,8.07E-05,
ENSG00000269083,8.07E-05,
ENSG00000101336,8.07E-05,
ENSG00000186806,8.07E-05,
ENSG00000165118,8.07E-05,
ENSG00000111321,8.07E-05,
ENSG00000079263,8.06E-05,
ENSG00000145990,8.06E-05,
ENSG00000196544,8.06E-05,
ENSG00000130208,8.06E-05,
ENSG00000127663,8.06E-05,
ENSG00000152936,8.06E-05,
ENSG00000196937,8.06E-05,
ENSG00000164188,8.06E-05,
ENSG00000173681,8.06E-05,
ENSG00000214081,8.06E-05,
ENSG00000117614,8.06E-05,
ENSG00000198185,8.06E-05,
ENSG00000197563,8.06E-05,
ENSG00000164707,8.06E-05,
ENSG00000268279,8.06E-05,
ENSG00000136098,8.06E-05,
ENSG00000134030,8.06E-05,
ENSG00000122643,8.06E-05,
ENSG00000085563,8.06E-05,
ENSG00000269190,8.03E-05,
ENSG00000256646,8.03E-05,
ENSG00000258792,8.03E-05,
ENSG00000021355,8.03E-05,
ENSG00000268153,8.03E-05,
ENSG00000157184,8.03E-05,
ENSG00000059758,8.03E-05,
ENSG00000213442,8.03E-05,
ENSG00000224782,8.03E-05,
ENSG00000226025,8.03E-05,
ENSG00000188322,8.03E-05,
ENSG00000225630,8.03E-05,
ENSG00000102595,8.03E-05,
ENSG00000158796,8.03E-05,
ENSG00000101000,8.03E-05,
ENSG00000160014,8.03E-05,
ENSG00000267691,8.03E-05,
ENSG00000232774,8.03E-05,
ENSG00000167778,8.03E-05,
ENSG00000078114,8.03E-05,
ENSG00000236808,8.03E-05,
ENSG00000130270,8.03E-05,
ENSG00000168092,8.03E-05,
ENSG00000235618,8.03E-05,
ENSG00000224309,8.03E-05,
ENSG00000169550,8.03E-05,
ENSG00000224414,8.03E-05,
ENSG00000117322,8.03E-05,
ENSG00000135362,8.03E-05,
ENSG00000134153,8.03E-05,
ENSG00000155754,8.03E-05,
ENSG00000215156,8.03E-05,
ENSG00000100644,8.03E-05,
ENSG00000137133,8.03E-05,
ENSG00000164076,8.03E-05,
ENSG00000160844,8.03E-05,
ENSG00000105364,8.03E-05,
ENSG00000156976,8.03E-05,
ENSG00000219448,8.03E-05,
ENSG00000023228,8.03E-05,
ENSG00000168824,8.03E-05,
ENSG00000115602,8.03E-05,
ENSG00000162992,8.03E-05,
ENSG00000066382,8.03E-05,
ENSG00000102144,8.03E-05,
ENSG00000188280,8.03E-05,
ENSG00000205578,8.03E-05,
ENSG00000124429,8.03E-05,
ENSG00000206199,8.03E-05,
ENSG00000174748,8.03E-05,
ENSG00000130724,8.03E-05,
ENSG00000180871,8.03E-05,
ENSG00000205307,8.03E-05,
ENSG00000159618,8.03E-05,
ENSG00000174799,8.03E-05,
ENSG00000211870,8.03E-05,
ENSG00000104413,8.03E-05,
ENSG00000211861,8.03E-05,
ENSG00000154227,8.03E-05,
ENSG00000118557,8.03E-05,
ENSG00000161298,8.03E-05,
ENSG00000169599,8.03E-05,
ENSG00000105810,8.03E-05,
ENSG00000263008,8.03E-05,
ENSG00000138769,8.03E-05,
ENSG00000155816,8.03E-05,
ENSG00000270188,8.03E-05,
ENSG00000142252,8.03E-05,
ENSG00000239503,8.03E-05,
ENSG00000258365,8.03E-05,
ENSG00000186272,8.03E-05,
ENSG00000126453,8.03E-05,
ENSG00000141447,8.03E-05,
ENSG00000092929,8.03E-05,
ENSG00000229447,8.03E-05,
ENSG00000182575,8.03E-05,
ENSG00000122126,8.03E-05,
ENSG00000062725,8.03E-05,
ENSG00000141579,8.03E-05,
ENSG00000187398,8.03E-05,
ENSG00000119844,8.03E-05,
ENSG00000188002,8.03E-05,
ENSG00000164086,8.03E-05,
ENSG00000120833,8.03E-05,
ENSG00000147065,8.03E-05,
ENSG00000107201,8.03E-05,
ENSG00000244038,8.03E-05,
ENSG00000174628,8.03E-05,
ENSG00000151320,8.03E-05,
ENSG00000139722,8.03E-05,
ENSG00000140839,8.03E-05,
ENSG00000167632,8.03E-05,
ENSG00000261611,8.03E-05,
ENSG00000186280,8.03E-05,
ENSG00000215845,8.03E-05,
ENSG00000100941,8.03E-05,
ENSG00000110876,8.03E-05,
ENSG00000144749,8.03E-05,
ENSG00000164647,8.03E-05,
ENSG00000101104,8.03E-05,
ENSG00000138271,8.01E-05,
ENSG00000139324,8.01E-05,
ENSG00000167618,8.00E-05,
ENSG00000231784,7.99E-05,
ENSG00000183281,7.99E-05,
ENSG00000161277,7.99E-05,
ENSG00000129226,7.99E-05,
ENSG00000165458,7.99E-05,
ENSG00000125246,7.99E-05,
ENSG00000123416,7.99E-05,
ENSG00000138735,7.99E-05,
ENSG00000051128,7.99E-05,
ENSG00000186399,7.99E-05,
ENSG00000163635,7.99E-05,
ENSG00000172939,7.99E-05,
ENSG00000186105,7.99E-05,
ENSG00000171298,7.99E-05,
ENSG00000143164,7.99E-05,
ENSG00000266865,7.99E-05,
ENSG00000184040,7.99E-05,
ENSG00000237254,7.99E-05,
ENSG00000089327,7.99E-05,
ENSG00000198947,7.99E-05,
ENSG00000125691,7.99E-05,
ENSG00000179403,7.99E-05,
ENSG00000138382,7.99E-05,
ENSG00000164308,7.99E-05,
ENSG00000104231,7.99E-05,
ENSG00000118898,7.99E-05,
ENSG00000141985,7.99E-05,
ENSG00000229729,7.99E-05,
ENSG00000150316,7.99E-05,
ENSG00000268163,7.99E-05,
ENSG00000172572,7.99E-05,
ENSG00000197077,7.99E-05,
ENSG00000150045,7.99E-05,
ENSG00000132781,7.99E-05,
ENSG00000113048,7.99E-05,
ENSG00000136824,7.99E-05,
ENSG00000131876,7.99E-05,
ENSG00000188313,7.99E-05,
ENSG00000116521,7.99E-05,
ENSG00000143434,7.99E-05,
ENSG00000067082,7.99E-05,
ENSG00000135723,7.99E-05,
ENSG00000105819,7.99E-05,
ENSG00000206433,7.99E-05,
ENSG00000106089,7.99E-05,
ENSG00000164951,7.99E-05,
ENSG00000262552,7.99E-05,
ENSG00000167842,7.99E-05,
ENSG00000076662,7.99E-05,
ENSG00000075290,7.99E-05,
ENSG00000148843,7.99E-05,
ENSG00000227231,7.99E-05,
ENSG00000149927,7.95E-05,
ENSG00000235915,7.94E-05,
ENSG00000260535,7.92E-05,
ENSG00000095787,7.91E-05,
ENSG00000179454,7.89E-05,
ENSG00000170088,7.87E-05,
ENSG00000267253,7.81E-05,
ENSG00000136944,7.81E-05,
ENSG00000211936,7.81E-05,
ENSG00000213988,7.81E-05,
ENSG00000266659,7.81E-05,
ENSG00000104679,7.81E-05,
ENSG00000163933,7.81E-05,
ENSG00000148824,7.81E-05,
ENSG00000251046,7.81E-05,
ENSG00000107331,7.81E-05,
ENSG00000013810,7.81E-05,
ENSG00000104643,7.81E-05,
ENSG00000099219,7.81E-05,
ENSG00000125457,7.79E-05,
ENSG00000184743,7.78E-05,
ENSG00000183347,7.78E-05,
ENSG00000198780,7.78E-05,
ENSG00000196843,7.78E-05,
ENSG00000183793,7.78E-05,
ENSG00000270106,7.78E-05,
ENSG00000250517,7.78E-05,
ENSG00000268156,7.78E-05,
ENSG00000151338,7.78E-05,
ENSG00000101898,7.78E-05,
ENSG00000080709,7.78E-05,
ENSG00000144792,7.78E-05,
ENSG00000121542,7.78E-05,
ENSG00000176463,7.78E-05,
ENSG00000133454,7.78E-05,
ENSG00000140577,7.78E-05,
ENSG00000115705,7.78E-05,
ENSG00000138621,7.78E-05,
ENSG00000224674,7.78E-05,
ENSG00000100228,7.78E-05,
ENSG00000145777,7.78E-05,
ENSG00000203852,7.78E-05,
ENSG00000175604,7.78E-05,
ENSG00000145284,7.78E-05,
ENSG00000114993,7.78E-05,
ENSG00000105793,7.78E-05,
ENSG00000164946,7.78E-05,
ENSG00000196218,7.78E-05,
ENSG00000126895,7.78E-05,
ENSG00000196656,7.78E-05,
ENSG00000166869,7.78E-05,
ENSG00000265491,7.78E-05,
ENSG00000166676,7.78E-05,
ENSG00000106258,7.78E-05,
ENSG00000172167,7.78E-05,
ENSG00000105287,7.78E-05,
ENSG00000243659,7.78E-05,
ENSG00000171103,7.78E-05,
ENSG00000116670,7.78E-05,
ENSG00000268470,7.78E-05,
ENSG00000213213,7.78E-05,
ENSG00000206428,7.78E-05,
ENSG00000197457,7.78E-05,
ENSG00000156313,7.78E-05,
ENSG00000241386,7.78E-05,
ENSG00000196139,7.78E-05,
ENSG00000226417,7.78E-05,
ENSG00000129071,7.78E-05,
ENSG00000174886,7.78E-05,
ENSG00000005436,7.78E-05,
ENSG00000076716,7.77E-05,
ENSG00000113504,7.75E-05,
ENSG00000262277,7.75E-05,
ENSG00000243587,7.75E-05,
ENSG00000198342,7.75E-05,
ENSG00000261339,7.75E-05,
ENSG00000164463,7.75E-05,
ENSG00000110047,7.75E-05,
ENSG00000197140,7.75E-05,
ENSG00000269897,7.75E-05,
ENSG00000008382,7.75E-05,
ENSG00000124688,7.75E-05,
ENSG00000153904,7.75E-05,
ENSG00000257365,7.75E-05,
ENSG00000157778,7.75E-05,
ENSG00000186334,7.75E-05,
ENSG00000154059,7.75E-05,
ENSG00000111305,7.75E-05,
ENSG00000112039,7.75E-05,
ENSG00000183891,7.75E-05,
ENSG00000162188,7.75E-05,
ENSG00000138138,7.75E-05,
ENSG00000068745,7.75E-05,
ENSG00000172493,7.75E-05,
ENSG00000226677,7.75E-05,
ENSG00000224501,7.75E-05,
ENSG00000172460,7.75E-05,
ENSG00000104774,7.75E-05,
ENSG00000059691,7.75E-05,
ENSG00000143515,7.75E-05,
ENSG00000169288,7.75E-05,
ENSG00000151632,7.75E-05,
ENSG00000151332,7.75E-05,
ENSG00000030419,7.75E-05,
ENSG00000087303,7.75E-05,
ENSG00000170581,7.75E-05,
ENSG00000123353,7.75E-05,
ENSG00000140025,7.75E-05,
ENSG00000175746,7.75E-05,
ENSG00000164764,7.75E-05,
ENSG00000143486,7.75E-05,
ENSG00000235944,7.75E-05,
ENSG00000170579,7.75E-05,
ENSG00000114405,7.75E-05,
ENSG00000079150,7.75E-05,
ENSG00000273453,7.75E-05,
ENSG00000165891,7.75E-05,
ENSG00000215032,7.75E-05,
ENSG00000206256,7.75E-05,
ENSG00000121207,7.75E-05,
ENSG00000112972,7.75E-05,
ENSG00000187990,7.75E-05,
ENSG00000163126,7.75E-05,
ENSG00000236826,7.75E-05,
ENSG00000186810,7.75E-05,
ENSG00000167765,7.75E-05,
ENSG00000120685,7.75E-05,
ENSG00000166337,7.75E-05,
ENSG00000197165,7.75E-05,
ENSG00000175336,7.75E-05,
ENSG00000171617,7.75E-05,
ENSG00000238056,7.75E-05,
ENSG00000261427,7.75E-05,
ENSG00000188613,7.75E-05,
ENSG00000157978,7.75E-05,
ENSG00000253183,7.75E-05,
ENSG00000136521,7.75E-05,
ENSG00000148291,7.75E-05,
ENSG00000048991,7.75E-05,
ENSG00000198729,7.75E-05,
ENSG00000138347,7.75E-05,
ENSG00000257339,7.75E-05,
ENSG00000137507,7.75E-05,
ENSG00000077782,7.75E-05,
ENSG00000147403,7.75E-05,
ENSG00000158258,7.75E-05,
ENSG00000152495,7.75E-05,
ENSG00000204822,7.75E-05,
ENSG00000223618,7.75E-05,
ENSG00000070985,7.75E-05,
ENSG00000180822,7.75E-05,
ENSG00000232632,7.75E-05,
ENSG00000138386,7.75E-05,
ENSG00000235360,7.75E-05,
ENSG00000137727,7.75E-05,
ENSG00000129910,7.75E-05,
ENSG00000091879,7.75E-05,
ENSG00000125534,7.75E-05,
ENSG00000119535,7.75E-05,
ENSG00000152926,7.75E-05,
ENSG00000110888,7.75E-05,
ENSG00000140043,7.75E-05,
ENSG00000225485,7.75E-05,
ENSG00000100034,7.75E-05,
ENSG00000211778,7.71E-05,
ENSG00000205593,7.71E-05,
ENSG00000148803,7.71E-05,
ENSG00000269374,7.71E-05,
ENSG00000137693,7.71E-05,
ENSG00000269773,7.71E-05,
ENSG00000102908,7.71E-05,
ENSG00000086061,7.71E-05,
ENSG00000178982,7.71E-05,
ENSG00000174306,7.71E-05,
ENSG00000268510,7.71E-05,
ENSG00000138439,7.71E-05,
ENSG00000196357,7.71E-05,
ENSG00000134569,7.71E-05,
ENSG00000123975,7.71E-05,
ENSG00000170955,7.71E-05,
ENSG00000011332,7.71E-05,
ENSG00000171135,7.71E-05,
ENSG00000105246,7.71E-05,
ENSG00000100316,7.71E-05,
ENSG00000239329,7.71E-05,
ENSG00000250151,7.71E-05,
ENSG00000132207,7.71E-05,
ENSG00000169131,7.71E-05,
ENSG00000136051,7.71E-05,
ENSG00000175311,7.71E-05,
ENSG00000234549,7.71E-05,
ENSG00000184575,7.71E-05,
ENSG00000079819,7.71E-05,
ENSG00000167419,7.71E-05,
ENSG00000171475,7.71E-05,
ENSG00000174564,7.71E-05,
ENSG00000211764,7.71E-05,
ENSG00000233476,7.71E-05,
ENSG00000187145,7.71E-05,
ENSG00000182463,7.71E-05,
ENSG00000112531,7.71E-05,
ENSG00000212961,7.71E-05,
ENSG00000225972,7.71E-05,
ENSG00000008516,7.71E-05,
ENSG00000072803,7.71E-05,
ENSG00000196511,7.71E-05,
ENSG00000101384,7.71E-05,
ENSG00000052126,7.71E-05,
ENSG00000132170,7.71E-05,
ENSG00000011143,7.71E-05,
ENSG00000196844,7.71E-05,
ENSG00000076924,7.71E-05,
ENSG00000130638,7.71E-05,
ENSG00000163362,7.71E-05,
ENSG00000156966,7.71E-05,
ENSG00000119508,7.71E-05,
ENSG00000239282,7.71E-05,
ENSG00000226858,7.71E-05,
ENSG00000051825,7.71E-05,
ENSG00000164142,7.71E-05,
ENSG00000118242,7.65E-05,
ENSG00000173200,7.59E-05,
ENSG00000260028,7.53E-05,
ENSG00000177596,7.51E-05,
ENSG00000172081,7.49E-05,
ENSG00000197915,7.46E-05,
ENSG00000240389,7.45E-05,
ENSG00000230872,7.43E-05,
ENSG00000148572,7.43E-05,
ENSG00000173825,7.40E-05,
ENSG00000230992,7.39E-05,
ENSG00000237972,7.36E-05,
ENSG00000172831,7.35E-05,
ENSG00000144848,7.35E-05,
ENSG00000230769,7.35E-05,
ENSG00000229344,7.35E-05,
ENSG00000145632,7.35E-05,
ENSG00000120500,7.35E-05,
ENSG00000100311,7.35E-05,
ENSG00000138768,7.35E-05,
ENSG00000179846,7.35E-05,
ENSG00000115325,7.35E-05,
ENSG00000100151,7.35E-05,
ENSG00000198099,7.35E-05,
ENSG00000214654,7.35E-05,
ENSG00000230882,7.35E-05,
ENSG00000109475,7.35E-05,
ENSG00000171115,7.35E-05,
ENSG00000156298,7.35E-05,
ENSG00000167699,7.32E-05,
ENSG00000198792,7.32E-05,
ENSG00000121486,7.32E-05,
ENSG00000101126,7.32E-05,
ENSG00000015153,7.32E-05,
ENSG00000173451,7.32E-05,
ENSG00000270923,7.32E-05,
ENSG00000120645,7.32E-05,
ENSG00000269343,7.32E-05,
ENSG00000105583,7.32E-05,
ENSG00000255104,7.32E-05,
ENSG00000145721,7.32E-05,
ENSG00000136997,7.32E-05,
ENSG00000226826,7.32E-05,
ENSG00000168807,7.32E-05,
ENSG00000227063,7.32E-05,
ENSG00000067248,7.32E-05,
ENSG00000104365,7.32E-05,
ENSG00000261375,7.32E-05,
ENSG00000117262,7.32E-05,
ENSG00000173193,7.32E-05,
ENSG00000174446,7.32E-05,
ENSG00000138039,7.32E-05,
ENSG00000141682,7.32E-05,
ENSG00000223833,7.32E-05,
ENSG00000261414,7.32E-05,
ENSG00000147117,7.32E-05,
ENSG00000064601,7.32E-05,
ENSG00000255073,7.32E-05,
ENSG00000171659,7.32E-05,
ENSG00000175730,7.32E-05,
ENSG00000188985,7.32E-05,
ENSG00000107338,7.32E-05,
ENSG00000255624,7.32E-05,
ENSG00000196092,7.32E-05,
ENSG00000136100,7.32E-05,
ENSG00000163701,7.32E-05,
ENSG00000271019,7.32E-05,
ENSG00000155367,7.32E-05,
ENSG00000034533,7.32E-05,
ENSG00000070495,7.32E-05,
ENSG00000090273,7.32E-05,
ENSG00000215504,7.32E-05,
ENSG00000160256,7.32E-05,
ENSG00000164611,7.32E-05,
ENSG00000146143,7.32E-05,
ENSG00000071626,7.32E-05,
ENSG00000267812,7.32E-05,
ENSG00000155158,7.29E-05,
ENSG00000166454,7.29E-05,
ENSG00000122490,7.29E-05,
ENSG00000138073,7.29E-05,
ENSG00000115525,7.29E-05,
ENSG00000168710,7.29E-05,
ENSG00000108551,7.29E-05,
ENSG00000168724,7.29E-05,
ENSG00000257266,7.29E-05,
ENSG00000153406,7.29E-05,
ENSG00000151729,7.29E-05,
ENSG00000224006,7.29E-05,
ENSG00000087077,7.29E-05,
ENSG00000138593,7.29E-05,
ENSG00000221882,7.29E-05,
ENSG00000091127,7.29E-05,
ENSG00000172590,7.29E-05,
ENSG00000196998,7.29E-05,
ENSG00000002587,7.29E-05,
ENSG00000213860,7.29E-05,
ENSG00000152049,7.29E-05,
ENSG00000158813,7.29E-05,
ENSG00000002746,7.29E-05,
ENSG00000146416,7.29E-05,
ENSG00000120899,7.29E-05,
ENSG00000106993,7.29E-05,
ENSG00000141040,7.29E-05,
ENSG00000129204,7.29E-05,
ENSG00000141198,7.29E-05,
ENSG00000217801,7.29E-05,
ENSG00000178980,7.29E-05,
ENSG00000104133,7.29E-05,
ENSG00000147050,7.29E-05,
ENSG00000101911,7.29E-05,
ENSG00000113441,7.29E-05,
ENSG00000101298,7.29E-05,
ENSG00000177045,7.29E-05,
ENSG00000196591,7.29E-05,
ENSG00000185000,7.29E-05,
ENSG00000198743,7.29E-05,
ENSG00000143320,7.29E-05,
ENSG00000115919,7.29E-05,
ENSG00000105851,7.29E-05,
ENSG00000174837,7.29E-05,
ENSG00000271303,7.29E-05,
ENSG00000185022,7.29E-05,
ENSG00000083807,7.29E-05,
ENSG00000069535,7.29E-05,
ENSG00000162639,7.29E-05,
ENSG00000151692,7.29E-05,
ENSG00000229601,7.29E-05,
ENSG00000158545,7.29E-05,
ENSG00000197056,7.29E-05,
ENSG00000079112,7.29E-05,
ENSG00000161547,7.29E-05,
ENSG00000111087,7.29E-05,
ENSG00000180042,7.29E-05,
ENSG00000134072,7.29E-05,
ENSG00000132953,7.29E-05,
ENSG00000241847,7.29E-05,
ENSG00000149930,7.29E-05,
ENSG00000197361,7.29E-05,
ENSG00000179761,7.29E-05,
ENSG00000228672,7.29E-05,
ENSG00000182185,7.29E-05,
ENSG00000111206,7.29E-05,
ENSG00000233325,7.29E-05,
ENSG00000196557,7.29E-05,
ENSG00000226560,7.29E-05,
ENSG00000137509,7.29E-05,
ENSG00000049192,7.29E-05,
ENSG00000147099,7.29E-05,
ENSG00000165591,7.29E-05,
ENSG00000260644,7.29E-05,
ENSG00000204397,7.29E-05,
ENSG00000104447,7.29E-05,
ENSG00000101132,7.29E-05,
ENSG00000197329,7.26E-05,
ENSG00000220391,7.26E-05,
ENSG00000123191,7.26E-05,
ENSG00000243404,7.26E-05,
ENSG00000138398,7.26E-05,
ENSG00000272214,7.26E-05,
ENSG00000249109,7.26E-05,
ENSG00000113615,7.26E-05,
ENSG00000160097,7.26E-05,
ENSG00000198553,7.26E-05,
ENSG00000182224,7.26E-05,
ENSG00000053918,7.26E-05,
ENSG00000135838,7.26E-05,
ENSG00000066230,7.26E-05,
ENSG00000130477,7.26E-05,
ENSG00000188848,7.26E-05,
ENSG00000254783,7.26E-05,
ENSG00000269056,7.26E-05,
ENSG00000158828,7.26E-05,
ENSG00000137642,7.26E-05,
ENSG00000229524,7.26E-05,
ENSG00000259746,7.26E-05,
ENSG00000157601,7.26E-05,
ENSG00000158077,7.26E-05,
ENSG00000162885,7.26E-05,
ENSG00000180245,7.26E-05,
ENSG00000163053,7.26E-05,
ENSG00000169660,7.26E-05,
ENSG00000110367,7.26E-05,
ENSG00000167600,7.26E-05,
ENSG00000102349,7.26E-05,
ENSG00000229833,7.26E-05,
ENSG00000197653,7.26E-05,
ENSG00000232901,7.26E-05,
ENSG00000133059,7.26E-05,
ENSG00000180152,7.26E-05,
ENSG00000161031,7.26E-05,
ENSG00000269503,7.26E-05,
ENSG00000123810,7.26E-05,
ENSG00000237508,7.26E-05,
ENSG00000130997,7.26E-05,
ENSG00000117298,7.26E-05,
